rule_id,level,table,field,rule,ref_table,ref_key,ref_field,vocabulary_id,field_value,unit,rangeorder,threashold,note1,note2,note3
50613,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O08.0',,,F,"유산, 자궁외임신 및 기태임신에 따른 생식관 및 골반 감염",,
50614,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O08.1',,,F,"유산, 자궁외임신 및 기태임신에 따른 지연 또는 심한 출혈",,
50615,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O08.2',,,F,"유산, 자궁외임신 및 기태임신에 따른 색전증",,
50616,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O08.3',,,F,"유산, 자궁외임신 및 기태임신에 따른 쇼크",,
50617,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O08.4',,,F,"유산, 자궁외임신 및 기태임신에 따른 신부전",,
50618,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O08.5',,,F,"유산, 자궁외임신 및 기태임신에 따른 대사장애",,
50619,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O08.6',,,F,"유산, 자궁외임신 및 기태임신에 따른 골반기관 및 조직의 손상",,
50620,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O08.7',,,F,"유산, 자궁외임신 및 기태임신에 따른 기타 정맥합병증",,
50621,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O08.8',,,F,"유산, 자궁외임신 및 기태임신에 따른 기타 합병증",,
50622,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O08.9',,,F,"유산, 자궁외임신 및 기태임신에 따른 상세불명의 합병증",,
50623,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O10',,,F,"임신, 출산 및 산후기에 합병된 전에 있던 고혈압",,
50624,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O10.0',,,F,"임신, 출산 및 산후기에 합병된 전에 있던 본태성 고혈압",,
50625,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O10.1',,,F,"임신, 출산 및 산후기에 합병된 전에 있던 고혈압성 심장병",,
50626,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O10.2',,,F,"임신, 출산 및 산후기에 합병된 전에 있던 고혈압성 신장병",,
50627,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O10.3',,,F,"임신, 출산 및 산후기에 합병된 전에 있던 고혈압성 심장 및 신장병",,
50628,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O10.4',,,F,"임신, 출산 및 산후기에 합병된 전에 있던 이차성 고혈압",,
50629,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O10.9',,,F,"임신, 출산 및 산후기에 합병된 상세불명의 전에 있던 고혈압",,
50630,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O11',,,F,만성 고혈압에 겹친 전자간,,
50631,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O12',,,F,고혈압을 동반하지 않은 임신성[임신-유발] 부종 및 단백뇨,,
50632,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O12.0',,,F,임신부종,,
50633,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O12.1',,,F,임신단백뇨,,
50634,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O12.2',,,F,단백뇨를 동반한 임신부종,,
50635,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O13',,,F,임신성[임신-유발]고혈압,,
50636,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O14',,,F,전자간,,
50637,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O14.0',,,F,경도와 중등도 사이의 전자간,,
50638,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O14.1',,,F,중증 전자간,,
50639,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O14.2',,,F,헬프증후군,,
50640,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O14.9',,,F,상세불명의 전자간,,
50641,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O15',,,F,자간,,
50642,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O15.0',,,F,임신중 자간,,
50643,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O15.1',,,F,분만중 자간,,
50644,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O15.2',,,F,산후기 자간,,
50645,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O15.9',,,F,시기 상세불명의 자간,,
50646,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O16',,,F,상세불명의 산모고혈압,,
50647,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O20',,,F,초기임신중 출혈,,
50648,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O20.0',,,F,절박유산,,
50649,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O20.8',,,F,초기임신중 기타 출혈,,
50650,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O20.9',,,F,초기임신중 상세불명의 출혈,,
50651,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O21',,,F,임신중 과다구토,,
50652,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O21.0',,,F,경도 임신과다구토,,
50653,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O21.1',,,F,대사장애를 동반한 임신과다구토,,
50654,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O21.2',,,F,임신중 만기구토,,
50655,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O21.8',,,F,임신에 합병된 기타 구토,,
50656,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O21.9',,,F,임신의 상세불명의 구토,,
50657,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O22',,,F,임신중 정맥합병증 및 치핵,,
50658,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O22.0',,,F,임신중 하지의 정맥류성 정맥,,
50659,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O22.1',,,F,임신중 생식기정맥류,,
50660,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O22.2',,,F,임신중 표재성 혈전정맥염,,
50661,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O22.3',,,F,임신중 심부정맥혈전증,,
50662,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O22.4',,,F,임신중 치핵,,
50663,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O22.5',,,F,임신중 대뇌정맥혈전증,,
50664,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O22.8',,,F,임신중 기타 정맥합병증,,
50665,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O22.9',,,F,임신중 상세불명의 정맥합병증,,
50666,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O23',,,F,임신중 비뇨생식관의 감염,,
50667,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O23.0',,,F,임신중 신장의 감염,,
50668,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O23.1',,,F,임신중 방광의 감염,,
50669,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O23.2',,,F,임신중 요도의 감염,,
50670,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O23.3',,,F,임신중 요로의 기타부분 감염,,
50671,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O23.4',,,F,임신중 요로의 상세불명의 감염,,
50672,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O23.5',,,F,임신중 생식관의 감염,,
50673,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O23.9',,,F,임신중 기타 및 상세불명의 비뇨생식관 감염,,
50674,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O24',,,F,임신중 당뇨병,,
50675,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O24.0',,,F,전에 있던 1형 당뇨병,,
50676,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O24.1',,,F,전에 있던 2형 당뇨병,,
50677,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O24.2',,,F,전에 있던 영양실조-관련 당뇨병,,
50678,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O24.3',,,F,상세불명의 전에 있던 당뇨병,,
50679,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O24.4',,,F,임신중 생긴 당뇨병,,
50680,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O24.9',,,F,상세불명의 임신중 당뇨병,,
50681,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O25',,,F,임신중 영양실조,,
50682,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O26',,,F,주로 임신에 관련된 기타 병태의 산모관리,,
50683,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O26.0',,,F,임신중 과다체중증가,,
50684,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O26.1',,,F,임신중 저체중증가,,
50685,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O26.2',,,F,습관적 유산자의 임신관리,,
50686,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O26.3',,,F,임신중 잔류된 자궁내피임장치,,
50687,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O26.4',,,F,임신헤르페스,,
50688,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O26.5',,,F,모성저혈압증후군,,
50689,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O26.6',,,F,"임신, 출산 및 산후기의 간장애",,
50690,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O26.7',,,F,"임신, 출산 및 산후기의 (치골)결합의 불완전탈구",,
50691,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O26.8',,,F,기타 명시된 임신과 관련된 병태,,
50692,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O26.9',,,F,상세불명의 임신과 관련된 병태,,
50693,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O28',,,F,산모의 출산전 선별검사의 이상소견,,
50694,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O28.0',,,F,산모의 출산전 선별검사의 혈액학적 이상소견,,
50695,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O28.1',,,F,산모의 출산전 선별검사의 생화학적 이상소견,,
50696,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O28.2',,,F,산모의 출산전 선별검사의 세포학적 이상소견,,
50697,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O28.3',,,F,산모의 출산전 선별검사의 초음파 이상소견,,
50698,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O28.4',,,F,산모의 출산전 선별검사의 방사선학적 이상소견,,
50699,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O28.5',,,F,산모의 출산전 선별검사의 염색체 및 유전성 이상소견,,
50700,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O28.8',,,F,산모의 출산전 선별검사의 기타 이상소견,,
50701,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O28.9',,,F,산모의 출산전 선별검사의 상세불명의 이상소견,,
50702,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O29',,,F,임신중 마취의 합병증,,
50703,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O29.0',,,F,임신중 마취의 폐합병증,,
50704,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O29.1',,,F,임신중 마취의 심장합병증,,
50705,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O29.2',,,F,임신중 마취의 중추신경계통합병증,,
50706,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O29.3',,,F,임신중 국소마취에 대한 독성 반응,,
50707,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O29.4',,,F,임신중 척추 및 경막외 마취로 유발된 두통,,
50708,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O29.5',,,F,임신중 척추 및 경막외 마취의 기타 합병증,,
50709,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O29.6',,,F,임신중 실패한 또는 어려운 삽관,,
50710,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O29.8',,,F,임신중 마취의 기타 합병증,,
50711,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O29.9',,,F,임신중 마취의 상세불명 합병증,,
50712,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O30',,,F,다태임신,,
50713,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O30.0',,,F,쌍둥이임신,,
50714,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O30.1',,,F,세쌍둥이임신,,
50715,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O30.2',,,F,네쌍둥이임신,,
50716,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O30.8',,,F,기타 다태임신,,
50717,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O30.9',,,F,상세불명의 다태임신,,
50718,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O31',,,F,다태임신에 특이한 합병증,,
50719,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O31.0',,,F,종이태아,,
50720,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O31.1',,,F,한 명 이상 태아의 유산후 지속되는 임신,,
50721,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O31.2',,,F,한 명 이상 태아의 자궁내사망후 지속되는 임신,,
50722,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O31.8',,,F,다태임신에 특이한 기타 합병증,,
50723,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O32',,,F,태아의 알려진 또는 의심되는 이상태위에 대한 산모관리,,
50724,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O32.0',,,F,불안정태위에 대한 산모관리,,
50725,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O32.1',,,F,둔부태위에 대한 산모관리,,
50726,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O32.2',,,F,횡위 또는 사위 태위에 대한 산모관리,,
50727,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O32.3',,,F,"얼굴, 이마 및 턱 태위에 대한 산모관리",,
50728,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O32.4',,,F,만기의 상위 두부에 대한 산모관리,,
50729,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O32.5',,,F,한 명 이상 태아의 이상태위를 동반한 다태임신에 대한 산모관리,,
50730,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O32.6',,,F,복합태위에 대한 산모관리,,
50731,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O32.8',,,F,태아의 기타 이상태위에 대한 산모관리,,
50732,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O32.9',,,F,상세불명의 태아의 이상태위에 대한 산모관리,,
50733,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O33',,,F,알려진 또는 의심되는 불균형에 대한 산모관리,,
50734,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O33.0',,,F,모성골반골의 변형으로 인한 불균형에 대한 산모관리,,
50735,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O33.1',,,F,전반적인 수축골반으로 인한 불균형에 대한 산모관리,,
50736,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O33.2',,,F,골반입구수축으로 인한 불균형에 대한 산모관리,,
50737,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O33.3',,,F,골반출구수축으로 인한 불균형에 대한 산모관리,,
50738,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O33.4',,,F,모성 및 태아 기원이 혼합된 불균형에 대한 산모관리,,
50739,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O33.5',,,F,비정상적 거대태아로 인한 불균형에 대한 산모관리,,
50740,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O33.6',,,F,수두성 태아로 인한 불균형에 대한 산모관리,,
50741,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O33.7',,,F,기타 태아변형으로 인한 불균형에 대한 산모관리,,
50742,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O33.8',,,F,기타 기원의 불균형에 대한 산모관리,,
50743,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O33.9',,,F,상세불명의 불균형에 대한 산모관리,,
50744,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O34',,,F,골반기관의 알려진 또는 의심되는 이상에 대한 산모관리,,
50745,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O34.0',,,F,자궁의 선천기형에 대한 산모관리,,
50746,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O34.00',,,F,"자궁의 선천기형에 대한 산모관리, 임신 22주 미만",,
50747,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O34.01',,,F,"자궁의 선천기형에 대한 산모관리, 임신 22주 이상, 34주 미만",,
50748,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O34.02',,,F,"자궁의 선천기형에 대한 산모관리, 임신 34주 이상",,
50749,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O34.09',,,F,"자궁의 선천기형에 대한 산모관리, 상세불명의 임신기간",,
50750,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O34.1',,,F,자궁체부종양에 대한 산모관리,,
50751,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O34.10',,,F,"자궁체부종양에 대한 산모관리, 임신 22주 미만",,
50752,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O34.11',,,F,"자궁체부종양에 대한 산모관리, 임신 22주 이상, 34주 미만",,
50753,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O34.12',,,F,"자궁체부종양에 대한 산모관리, 임신 34주 이상",,
50754,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O34.19',,,F,"자궁체부종양에 대한 산모관리, 상세불명의 임신기간",,
50755,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O34.2',,,F,이전의 외과수술로 인한 자궁흉터에 대한 산모관리,,
50756,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O34.21',,,F,이전의 자궁하부횡절개로 인한 자궁흉터에 대한 산모관리,,
50757,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O34.22',,,F,이전의 기타 및 상세불명의 제왕절개로 인한 자궁흉터에 대한 산모관리,,
50758,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O34.28',,,F,이전의 기타 외과수술로 인한 자궁흉터에 대한 산모관리,,
50759,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O34.3',,,F,자궁경관부전에 대한 산모관리,,
50760,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O34.30',,,F,"자궁경관부전에 대한 산모관리, 임신 22주 미만",,
50761,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O34.31',,,F,"자궁경관부전에 대한 산모관리, 임신 22주 이상, 34주 미만",,
50762,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O34.32',,,F,"자궁경관부전에 대한 산모관리, 임신 34주 이상",,
50763,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O34.39',,,F,"자궁경관부전에 대한 산모관리, 상세불명의 임신기간",,
50764,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O34.4',,,F,자궁경부의 기타 이상에 대한 산모관리,,
50765,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O34.40',,,F,"자궁경부의 기타 이상에 대한 산모관리, 임신 22주 미만",,
50766,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O34.41',,,F,"자궁경부의 기타 이상에 대한 산모관리, 임신 22주 이상, 34주 미만",,
50767,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O34.42',,,F,"자궁경부의 기타 이상에 대한 산모관리, 임신 34주 이상",,
50768,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O34.49',,,F,"자궁경부의 기타 이상에 대한 산모관리, 상세불명의 임신기간",,
50769,1,Diagnosis,DX,gender accuracy,Demographic,PatID,"T2.""Sex""",KCD7,'O34.5',,,F,임신자궁의 기타 이상에 대한 산모관리,,
